,url,full_text,user_id_str,truncated_full_text,month,day,year
3157,https://twitter.com/pessoptimistic/status/991104425874939904,"@tezisold @chelmex @inartic @For2000years To my knowledge, #Iran was never classified as an #arab country by anyone, except the misinformed! #Syria, an actual #arab country, had a democracy in the late 50's. I am not questioning Iranian, i.e. a Persian country, democracy",109982213,,Apr,30,2018
3158,https://twitter.com/Garyvjb/status/991104400579055618,"@DineshDSouza @AmbDermer Missed a point. Obama has intense dislike of Israel, to the point of its existence. Obama no doubt approves of Iran’s radical proxy’s to fight Israel. The Iran deal true purpose is to allow Iran to achieve a military that is greater than Israel’s, including nuclear forces",401169339,,Apr,30,2018
3159,https://twitter.com/ShamsReview/status/991104383650709504,"MERRY'S Women Eyewear : https://t.co/26XmlZunzE  

#MEDval18 #vårdpol #Centerns #Småkronorna #U18Worlds #Alliansen
#HoraceEngdahl #MyHandleExplained #DescribeTwitterBadly #SMWNYC 
#TuesdayThoughts #RonnyJackson #Iran #YouAreWinningWhen #Macron
#faklive #admwac #Führung #Maca https://t.co/yozY6JyvEa",964164397953253376,,Apr,30,2018
3160,https://twitter.com/TimmyWeier/status/991104358732521474,@benshapiro Maybe it’s Israel that is lying because Pompeo didn’t say what Netanyahu wanted to hear during their talks which was us supporting a full scale invasion of Syria to oust Iran’s foothold.,281570607,,Apr,30,2018
3161,https://twitter.com/Gleason_VA/status/991104353443475456,"@tedcruz This is not a well thought out course of action for IR diplomacy.  Let's play this out - if we withdrawal from Iran deal, we have no leverage to get them back to table. If they broke the agreement, leverage allies to enforce penalties.",2746976067,,Apr,30,2018
3162,https://twitter.com/astro_knot78/status/991104326939566080,"@vjohns1997 @ColumbiaBugle You mean the money that the U.S. owed Iran? Oh, and we’re the largest state sponsor of terrorism. I think you may be confused.",750433100,,Apr,30,2018
3163,https://twitter.com/sokeijarhead/status/991104325635129344,"Netanyahu - 100,000 Secret Files Prove Iran ‘Lied Big Time’ About Nukes https://t.co/wTt2eCS06M via @BreitbartNews",527276621,,Apr,30,2018
3164,https://twitter.com/TEvangelista60/status/991104321814228993,@DineshDSouza @AmbDermer It was to transparent if you did not see it after the billions of tax dollars he gave them all the things they got in the Iran deal. Obama is a Muslim Criminal a traitor committed Treason. He should have been arrest when he took that money with no votes. #LockThemAllUp,916837083523747843,,Apr,30,2018
3165,https://twitter.com/Th0rKnight/status/991104318941089798,Baier: Netanyahu's 'Astonishing' Revelations Are 'Mortal Wound' for Iran Deal https://t.co/HKQqPRtB0E,461486301,,Apr,30,2018
3166,https://twitter.com/George_T_L_3/status/991104318785732609,@TinaBrunetti @BarackObama @ObamaFoundation You must be on welfare or live in Iran..... The rest of us will remember Obama as the biggest traitor to this country and its people... Now lets watch what happens next shall we 😊,922492398445281280,,Apr,30,2018
3167,https://twitter.com/ibkis/status/991104317582168065,@LarryYo20703892 @Airvooocht @realDonaldTrump Dude. Obama didn’t give any money for the nuclear deal. We were holding Iran’s money from an arms deal where we didn’t provide arms. It was their money and we gave it back. No impact on the dent. #Read,48227013,,Apr,30,2018
3168,https://twitter.com/Kenneth_Yannil/status/991104313887002625,@2895_david Están lejos CC pa irán,1210640383,,Apr,30,2018
3169,https://twitter.com/BobTormey/status/991104305661816833,Katie Pavlich - What Israeli Spies Just Pulled Off on Iran is Absolutely Nuts  https://t.co/Nd1KNw5VXA,436939140,,Apr,30,2018
3170,https://twitter.com/DefundTyranny/status/991104303921352704,Pat Buchanan DESTROYS Hannity Over Iran Deal - YouTube https://t.co/4cfvomD3aw,16512565,,Apr,30,2018
