url,created_at,full_text,user_id_str,user/location
https://twitter.com/ausbiztv/status/1443721067718066187,Thu Sep 30 23:35:00 +0000 2021,"Time to talk #tech - from China's crackdown to chip shortages and #stocks in focus to buck the supply trend. 

Alphinity's Mary Manning will take us through it, LIVE from 10AM.

Only on https://t.co/gllBj1Fmt2

#ausbiz https://t.co/0AL4O6fvaA",1177136621885378560,"Omaha, Nebraska"
https://twitter.com/ecksrei/status/1443720050691620880,Thu Sep 30 23:30:57 +0000 2021,@china_takes Then the body looked at me,1053055739516870659,"Sacramento, California"
https://twitter.com/flowerlady61/status/1443723548481183757,Thu Sep 30 23:44:51 +0000 2021,(3) Restaurant Week is China’s way of finishing us off,978635166150209536,"Fort Worth, Texas"
https://twitter.com/Trading_Sunset/status/1443726572071043074,Thu Sep 30 23:56:52 +0000 2021,"Interesting chatter on China, where much of everything is a communist scam. Many of the buildings are apparently made out of woodchip, cardboard, or loose sand. @tickerguy #Evergrande 

https://t.co/P1FjtLkTHQ",2193224916,"Virginia Beach, Virginia"
https://twitter.com/ElaineYiningXu/status/1443723280100302849,Thu Sep 30 23:43:47 +0000 2021,@china_takes Please tell us where that portal of alternate universe is,594792993,ID US
https://twitter.com/markets/status/1443726035556651009,Thu Sep 30 23:54:44 +0000 2021,China ordered its top state-owned energy companies to secure supplies for this winter at all costs. Here’s your Evening Briefing https://t.co/1V8Q11w3So,69620713,South Carolina
https://twitter.com/GoodVibePolitik/status/1443723470324523008,Thu Sep 30 23:44:33 +0000 2021,American critiques of China begin to make a lot more sense when you view the critiques from the perspective of a decaying imperialist power projecting desperately in an attempt to maintain a mono-hegemonic status that no longer exists.,3240330844,us
https://twitter.com/business/status/1443719322979942400,Thu Sep 30 23:28:04 +0000 2021,"China ordered its top state-owned energy companies to secure supplies for this winter at all costs. 

Here’s your Evening Briefing https://t.co/k6QgaPOKlt",34713362,"South Dakota, SD"
https://twitter.com/ACSGCI/status/1443727095545442311,Thu Sep 30 23:58:57 +0000 2021,"If you are in the EU, have a green chemical innovation, and want to connect to the chemical industry in China, @BL_Chemelot can help! Check out the 2021 ""SCIP+"" #GreenChemistry and Chemical Engineering Innovation and Entrepreneurship Contest.

https://t.co/wojD2ouIZT https://t.co/qScapY95Tb",34699787,"Mississippi, MS"
https://twitter.com/GaspardWinckler/status/1443724613607899138,Thu Sep 30 23:49:05 +0000 2021,"@stavvers Or a gang of transported convicts in Australia escaping and trying to walk to China, which was ABSOLUTELY A THING THAT PEOPLE DID.",119076479,"Buffalo, NY"
https://twitter.com/CubaStandard/status/1443718290208182274,Thu Sep 30 23:23:58 +0000 2021,@larrypress @arcamachoX @OscarVisiedo European IT entrepreneur in Havana: Slow Internet speed in Cuba not a big deal. Relative freedom (in comparison to China) is. https://t.co/uBaKOGMucB,140469072,Rhode Island
https://twitter.com/VapinGreek/status/1443722868450332678,Thu Sep 30 23:42:09 +0000 2021,@UL1ePplD1e @FDATobacco Oh yea thankfully i found out i can get powder nicotine from China! Sounds very safe to be transported!! Thanks .@FDATobacco,115489670,"Washington, District of Columbia"
https://twitter.com/thegodrina/status/1443718227326996481,Thu Sep 30 23:23:43 +0000 2021,it’s still a bummer though since aespa’s individual china bars have been preparing for the album since Q1 of this year 🥲,703793243146747904,"Delaware, DE"
https://twitter.com/livemint/status/1443719809271836676,Thu Sep 30 23:30:00 +0000 2021,"China is continuing to deploy large number of troops and armaments in several high-altitude forward areas on its side of the Line of Actual Control (LAC) in eastern Ladakh, the government said https://t.co/ny23EfJ8sG",17673635,"New York, New York"
