"created_at","url","user_id_str","full_text"
"Tue Dec 29 19:51:07 +0000 2020","https://twitter.com/thom_blaine/status/1344008064027029504","1265650003957161986","@oldnorthroad The way the Chinese government are imprisoning Whistler blowers of the virus &amp; trying to blame other countries it probably is worth saying China virus so we remember that those wet markets are a threat to our society. If it wasn’t Trump who said it maybe it wouldn’t be a big deal"
"Wed Dec 30 10:46:12 +0000 2020","https://twitter.com/postfijiman/status/1344233320243105792","1315260758939168768","I would like to thank all my fans and supporters and haters for this honour with special mention to @abdulmshaheed @marylocks92 @RichardKNaidu @miafilohivalu, the Chinese Government and most importantly the loser Nadroga Stallion. My message to you all is 2020 is not over yet."
"Wed Dec 30 16:09:18 +0000 2020","https://twitter.com/paul_lever/status/1344314627782565888","2593622234","How ironic that in the same week the EU concluded a trade agreement with the UK in which it insisted on detailed provisions on a Level Playing Field; and an investment agreement with China in which massive human rights violations by the Chinese government were completely ignored."
"Wed Dec 30 16:15:43 +0000 2020","https://twitter.com/VerumVulnero1/status/1344316246045712386","1322514902","The Lincoln Project will end 2020 as the only remaining group of people in the world to believe official data from the Chinese Government."
"Tue Dec 29 13:45:29 +0000 2020","https://twitter.com/joseph_gellman/status/1343916049280983041","833753725487427584","When the Chinese government knew of the Covid outbreak they kept it quiet, limiting how much the rest of the world could prepare for the pandemic 

When the UK government confirmed the variant, they let the rest of the world know so they could close off their borders"
"Wed Dec 30 16:45:50 +0000 2020","https://twitter.com/92Athina/status/1344323822837755912","1181454907020320768","Everytime someone says ""don't blame the chinese government""
""China bought the world time""
""It's not the CCP fault""
Show them this. This bloody, bloodied paper."
"Tue Dec 29 11:20:52 +0000 2020","https://twitter.com/TweetForTheMany/status/1343879654621532161","866958995784970241","How did 🇬🇧 NHS Blood 🩸Plasma supply services end up being owned by China?

UK NHS Blood Plasma supplies were first sold to 🇺🇸 hedge fund called Bain Capital for “just” £200 Million.

Bain sold it to the Chinese government for £820 Million 3 years later

 https://t.co/kCh7NYCS9a"
"Tue Dec 29 15:04:49 +0000 2020","https://twitter.com/Goodtweet_man/status/1343936013828284416","50851012","The Chinese government...lied? No. Absurd."
"Tue Dec 29 18:31:52 +0000 2020","https://twitter.com/stephen_taylor/status/1343988119838875649","14678279","I'm starting to think that we can't trust the Chinese government."
"Tue Dec 29 16:11:06 +0000 2020","https://twitter.com/humanprovince/status/1343952696592789512","40877574","Aside from satellite images, primary documents from the Chinese government, and interviews with Uighurs, there is totally no evidence of anything untoward!"
"Wed Dec 30 14:34:19 +0000 2020","https://twitter.com/PointMHD/status/1344290726188703744","1338517718387937288","This entire damning thread on how the Chinese government failed the planet."
