url,full_text,created_at,user_id_str,user/location
https://twitter.com/OxusSociety/status/1376963000238813184,"Members of the academic and research community are invited to express their solidarity with colleagues engaged in China research that have been affected by the Chinese government’s recent sanctions by signing this statement:

https://t.co/oJC8J5joPa",Tue Mar 30 18:22:16 +0000 2021,1271524607166746627,"Virginia, VA"
https://twitter.com/JohnCornyn/status/1377218792435159043,"The move completely overhauls Hong Kong’s elections system, as Chinese Communist Party officials will now be able to replace pro-democracy opposition leaders with individuals who pledge loyalty to the Chinese government.",Wed Mar 31 11:18:42 +0000 2021,13218102,DE US
https://twitter.com/InvestForRights/status/1376951369140146182,"New @Reuters article by @RossKerber profiles the Alliance campaign urging brands sourcing from #Xinjiang not to succumb to threats of commercial retaliation by the Chinese government, and to respect the #HumanRights of #Uyghurs https://t.co/RtVPFEXaIp",Tue Mar 30 17:36:03 +0000 2021,979359681230536704,CA
https://twitter.com/dgapev/status/1377173322174111755,"The Chinese government is pursuing two goals when it comes to technology: freeing itself from external dependence and creating asymmetric dependence through the #DigitalSilkRoad, @tysonbarker said in an interview [in 🇮🇹] with @formichenews. https://t.co/48RoSeDG1u",Wed Mar 31 08:18:01 +0000 2021,19703474,"Nevada, NV"
https://twitter.com/FarnoushAmiri/status/1377366588924461056,"Husted defended his tweet to @AP: “I was just pointing out that this is an international crisis, in my opinion, that the Chinese government is responsible for and I wanted an independent investigation."" https://t.co/F4NY4YHY0Z",Wed Mar 31 21:05:59 +0000 2021,37064260,"Charlotte, North Carolina"
https://twitter.com/Itmechr3/status/1377085965563527168,"And obviously you can talk about the influence that the US government was placing on the Chinese government in the 1860's and the US's involvement in the Opium Wars but anti-Asian racism as a mass ideology doesn't really kick in until the US 

Moreover, ICE must be destroyed",Wed Mar 31 02:30:53 +0000 2021,499178824,NC
https://twitter.com/ICIJorg/status/1377308490797039622,"The Chinese government’s activity on Twitter and Facebook over its policies toward ethnic minorities in Xinjiang reached an all-time high last year, as Beijing sought to reshape narratives about the treatment of #Uyghurs https://t.co/kxAEfZR2FH via @WSJ",Wed Mar 31 17:15:08 +0000 2021,131935861,us
https://twitter.com/selinawangtv/status/1377177051342364681,"BBC has moved correspondent John Sudworth from Beijing to Taiwan. @fccchina: ""Sudworth left after months of personal attacks and disinformation targeting him and his BBC colleagues, disseminated by both Chinese state media and Chinese government officials.
https://t.co/osMRIzTnue",Wed Mar 31 08:32:50 +0000 2021,853669477,"California, CA"
https://twitter.com/dcexaminer/status/1377389759191003139,".@ChuckGrassley and @SenRonJohnson are asking the DOJ hand over any and all intelligence records tied to Chinese government-connected foreign nationals who had business dealings with Hunter Biden. 

https://t.co/pnoPd7Cgf2",Wed Mar 31 22:38:03 +0000 2021,18956073,Missouri
https://twitter.com/ftchina/status/1377266958878531591,"In the latest sign of deterioration in China-UK relations, a veteran BBC correspondent has relocated from Beijing to Taiwan after a months-long pressure campaign by the Chinese government https://t.co/yIh0ryJBha",Wed Mar 31 14:30:06 +0000 2021,15861355,"Milwaukee, Wisconsin"
https://twitter.com/MFA_China/status/1377306193857667074,"The primary responsibility &amp; obligation of the Chinese government is to safeguard sovereignty, security of China’s territory, including Hong Kong;",Wed Mar 31 17:06:00 +0000 2021,1183694592433983489,California
https://twitter.com/japantimes/status/1377365489773506562,"Investing Japanese pension money in Chinese government debt is likely to be a politically unpopular decision for the ¥178 trillion GPIF, considering the historically tense relations between the two countries. https://t.co/97Z9l6aXQ9",Wed Mar 31 21:01:37 +0000 2021,7424642,"New Hampshire, NH"
https://twitter.com/AtlanticCouncil/status/1376945110106173446,"Since the approval of China’s 14th Five Year Plan, the Chinese government has released new policies to promote energy system transformation at an unprecedented pace. @ACGlobalEnergy Deputy Director @mmortonjackson shares her analysis: https://t.co/jLkWVaOb6d",Tue Mar 30 17:11:11 +0000 2021,18267548,"Arizona, AZ"
https://twitter.com/BBCWorld/status/1768792339688968388,Secret Ukrainian school in Russian-occupied territory https://t.co/SbQ20nT0cW,Sat Mar 16 00:12:11 +0000 2024,742143,UT US
https://twitter.com/BBCWorld/status/1768781812791193623,Rare white-tailed eagle shot dead in County Roscommon https://t.co/rYDlK9VZoZ,Fri Mar 15 23:30:21 +0000 2024,742143,us
https://twitter.com/BBCWorld/status/1768780111858307529,Real estate fees could fall after settlement with US agents https://t.co/qIZ6WxYZ1k,Fri Mar 15 23:23:35 +0000 2024,742143,DE
https://twitter.com/BBCWorld/status/1768776055324610766,Canada's Justin Trudeau says he thinks daily about leaving 'crazy job' https://t.co/Ld8fgqDjUP,Fri Mar 15 23:07:28 +0000 2024,742143,IL US
https://twitter.com/BBCWorld/status/1768771894046527807,Russia election: Polling booth set on fire on voting day https://t.co/F8fHF4zXyj,Fri Mar 15 22:50:56 +0000 2024,742143,U.S.A
https://twitter.com/BBCWorld/status/1768754932490854402,Cara Delevingne's LA home destroyed by fire https://t.co/6Ia0xP7hb3,Fri Mar 15 21:43:32 +0000 2024,742143,"West Virginia, WV"
https://twitter.com/BBCWorld/status/1768748600647884967,Donald Trump's first criminal trial delayed https://t.co/gp6YhGPPW1,Fri Mar 15 21:18:22 +0000 2024,742143,United States
https://twitter.com/BBCWorld/status/1768736949022474368,"How much aid is getting into Gaza, and how? https://t.co/nHAurX66Ot",Fri Mar 15 20:32:04 +0000 2024,742143,NJ
https://twitter.com/BBCWorld/status/1768735690072768714,Gaza aid reaches shore in first sea delivery https://t.co/j10k2hZlfV,Fri Mar 15 20:27:04 +0000 2024,742143,"West Virginia, WV"
https://twitter.com/BBCWorld/status/1768733438473818301,Hungary's Orban vows surge to right in US and Europe https://t.co/8W6XmG1JE9,Fri Mar 15 20:18:07 +0000 2024,742143,us
https://twitter.com/BBCWorld/status/1768730651895763410,Irish PM pushes Biden for immediate Gaza ceasefire https://t.co/rkNsvyFRdN,Fri Mar 15 20:07:03 +0000 2024,742143,New Mexico
https://twitter.com/BBCWorld/status/1768729188503077182,"NYC subway rider shot with own gun during rush-hour fight, say police https://t.co/Gvhog8A8Mj",Fri Mar 15 20:01:14 +0000 2024,742143,"Idaho, ID"
https://twitter.com/BBCWorld/status/1768718897467769210,The moment towering smokestacks demolished in Michigan https://t.co/He0pX5jknn,Fri Mar 15 19:20:21 +0000 2024,742143,us
https://twitter.com/BBCWorld/status/1768717992383086655,SXSW: Super Furry Animals' Gruff Rhys pulls out of festival in protest https://t.co/unmQNZuLUp,Fri Mar 15 19:16:45 +0000 2024,742143,us
https://twitter.com/BBCWorld/status/1768716583642304525,Boeing tells pilots to check seats after Latam plane incident https://t.co/yroUgrVOWI,Fri Mar 15 19:11:09 +0000 2024,742143,"Rhode Island, RI"
https://twitter.com/BBCWorld/status/1768709263998792111,The battle between farmers in West Bank pitting Israel against the US https://t.co/su1PTa7847,Fri Mar 15 18:42:04 +0000 2024,742143,U.S.A
https://twitter.com/BBCWorld/status/1768708916597203048,Champions League quarter-finals: Five match-ups to look forward to https://t.co/VZzsNudYHm,Fri Mar 15 18:40:41 +0000 2024,742143,AK US
https://twitter.com/BBCWorld/status/1768704917454090418,Ukrainian refugee shares life in the UK on TikTok https://t.co/qeWYXlBUMC,Fri Mar 15 18:24:47 +0000 2024,742143,U.S.A
https://twitter.com/BBCWorld/status/1768703777668751603,Israel downplays truce prospects after Hamas response https://t.co/XQgysyboVv,Fri Mar 15 18:20:16 +0000 2024,742143,PA US
https://twitter.com/BBCWorld/status/1768697446115188901,What next as chaos and violence engulf Haiti? https://t.co/2CbRZ20TUD,Fri Mar 15 17:55:06 +0000 2024,742143,Utah
https://twitter.com/BBCWorld/status/1768692501492162914,McDonald's blames global outage on third party https://t.co/C0u4Em5oT2,Fri Mar 15 17:35:27 +0000 2024,742143,us
https://twitter.com/BBCWorld/status/1768691926335725937,Nigerian music star Simi: No amapiano from me https://t.co/Ge5iFuNhuj,Fri Mar 15 17:33:10 +0000 2024,742143,"Omaha, Nebraska"
https://twitter.com/BBCWorld/status/1768691468812583193,Palestinian president appoints long-time adviser as prime minister https://t.co/xdru3LB6H5,Fri Mar 15 17:31:21 +0000 2024,742143,OK US
https://twitter.com/BBCWorld/status/1768690489186791525,"Fani Willis can stay on Trump election case if lawyer steps aside, judge rules https://t.co/SWLOq5CaVa",Fri Mar 15 17:27:27 +0000 2024,742143,NJ
https://twitter.com/BBCWorld/status/1768682110565400598,Ukraine-Russia war: Medic among 16 killed in Odesa missile strikes https://t.co/Hmy2nliIxp,Fri Mar 15 16:54:10 +0000 2024,742143,U.S.A
https://twitter.com/BBCWorld/status/1768681317481259466,Norfolk County Council leads £385m Apple class action win https://t.co/KjHTZaOggs,Fri Mar 15 16:51:01 +0000 2024,742143,"San Jose, California"
https://twitter.com/BBCWorld/status/1768651417164607961,Russia election: Arrests for vandalism as ballot boxes targeted in Putin vote https://t.co/NVbzR2iE5C,Fri Mar 15 14:52:12 +0000 2024,742143,Kansas
https://twitter.com/BBCWorld/status/1768642390531735668,Three dead after tornadoes sweep across Ohio and Indiana https://t.co/EiwueuOtKd,Fri Mar 15 14:16:20 +0000 2024,742143,"Jacksonville, Florida"
https://twitter.com/BBCWorld/status/1768635273254973596,"Tornadoes and funnel clouds hit Ohio, Indiana and Kentucky https://t.co/MUSRTj1MFE",Fri Mar 15 13:48:03 +0000 2024,742143,"Seattle, Washington"
https://twitter.com/BBCWorld/status/1768633742573064631,Father of school gunman convicted of manslaughter https://t.co/5BYf68ChYG,Fri Mar 15 13:41:58 +0000 2024,742143,"North Dakota, ND"
https://twitter.com/BBCWorld/status/1768626481339535491,Olubadan of Ibadan: Nigerian philosopher and monarch dies aged 81 https://t.co/Bb61eJKF15,Fri Mar 15 13:13:07 +0000 2024,742143,CT US
https://twitter.com/BBCWorld/status/1768623382319255675,"Kenya Revenue Authority (KRA) faces probe over pregnancy, HIV tests for recruits https://t.co/MOUgL5Ihjk",Fri Mar 15 13:00:48 +0000 2024,742143,"Colorado, CO"
https://twitter.com/BBCWorld/status/1768590084406739210,Ukraine war: Europe split clouds Macron talks with Scholz in Berlin https://t.co/qp9pbjZRFz,Fri Mar 15 10:48:29 +0000 2024,742143,U.S.A
https://twitter.com/BBCWorld/status/1768585652495421758,RT @BBCBreaking: McDonald's customers in UK and other countries unable to order in many restaurants as fast food giant confirms technical i…,Fri Mar 15 10:30:52 +0000 2024,742143,"Austin, Texas"
https://twitter.com/BBCWorld/status/1768583716094230820,Man dies after being hit by a lorry in Donegal https://t.co/xFf7wtPdNz,Fri Mar 15 10:23:11 +0000 2024,742143,"Tucson, Arizona"
https://twitter.com/BBCWorld/status/1768575321228370323,Squid Game actor O Yeong-su found guilty of sexual misconduct https://t.co/fQb8omGGzU,Fri Mar 15 09:49:49 +0000 2024,742143,"Los Angeles, California"
https://twitter.com/BBCWorld/status/1768559804853715125,Bees force Carlos Alcaraz and Alexander Zverev off court at Indian Wells https://t.co/rd64ct10V2,Fri Mar 15 08:48:10 +0000 2024,742143,GA US
https://twitter.com/BBCWorld/status/1768552897498038280,Indian Wells: Bees swarm court as Carlos Alcaraz beats Alexander Zverev https://t.co/LkcjJhhclG,Fri Mar 15 08:20:43 +0000 2024,742143,"Chicago metro area, Illinois"
https://twitter.com/BBCWorld/status/1768551892643094537,Japan PM Kishida slams ruling party event with scantily-clad dancers https://t.co/cdadAOTsHG,Fri Mar 15 08:16:43 +0000 2024,742143,"Kentucky, KY"
https://twitter.com/BBCWorld/status/1768543078875378164,Ousmane Sonko and Bassirou Diomaye Faye: Senegal opposition leaders freed ahead of election https://t.co/iQvkGlz6Dz,Fri Mar 15 07:41:42 +0000 2024,742143,Illinois
https://twitter.com/BBCWorld/status/1768527822656618872,Can Sweden keep its edge in the music industry? https://t.co/HgkOiozbjz,Fri Mar 15 06:41:05 +0000 2024,742143,"Maryland, MD"
https://twitter.com/BBCWorld/status/1768526358106304943,Danielle McLaughlin murder trial 'end in sight' https://t.co/EyREAJ4YTO,Fri Mar 15 06:35:16 +0000 2024,742143,NE US
https://twitter.com/BBCWorld/status/1768524165332562402,A ball of barnacles wins wildlife photo award https://t.co/lUD9Jfen07,Fri Mar 15 06:26:33 +0000 2024,742143,United States
https://twitter.com/BBCWorld/status/1768523985669521761,Asbestos 'found after removal' in Latvia army site https://t.co/ZwmA7rHVR4,Fri Mar 15 06:25:50 +0000 2024,742143,"Houston, Texas"
https://twitter.com/BBCWorld/status/1768520593807196408,Charity's warning after asylum seeker death decision https://t.co/fwcqwoTMbr,Fri Mar 15 06:12:21 +0000 2024,742143,U.S.A
https://twitter.com/BBCWorld/status/1768513639512776755,Electoral Bonds: Lottery company among India's top political donors https://t.co/ErXnfUxdE0,Fri Mar 15 05:44:43 +0000 2024,742143,"Delaware, DE"
https://twitter.com/BBCWorld/status/1768496445420704134,Alec Baldwin's lawyers ask judge to dismiss Rust manslaughter charges https://t.co/OG19c88axi,Fri Mar 15 04:36:24 +0000 2024,742143,U.S.A
https://twitter.com/BBCWorld/status/1768461594617426231,Australian farm grows world's biggest blueberry https://t.co/YiXu0YqkJz,Fri Mar 15 02:17:55 +0000 2024,742143,DE US
https://twitter.com/BBCWorld/status/1768430420452835681,What Russians are being told about Putin's re-election https://t.co/Kw13FgOSgC,Fri Mar 15 00:14:02 +0000 2024,742143,Minnesota
https://twitter.com/BBCWorld/status/1768427003147903048,Shoehi Ohtani: Baseball superstar unveils identity of new wife https://t.co/umBPLjDMiE,Fri Mar 15 00:00:27 +0000 2024,742143,U.S.A
https://twitter.com/BBCWorld/status/1768402738038087688,Vice-President Kamala Harris tours abortion clinic in historic first https://t.co/anpZUjiDwo,Thu Mar 14 22:24:02 +0000 2024,742143,us
https://twitter.com/BBCWorld/status/1768401876305805555,Bengaluru: Water crisis shakes India’s Silicon Valley https://t.co/uvSSJcH83b,Thu Mar 14 22:20:37 +0000 2024,742143,"Alabama, AL"
https://twitter.com/BBCWorld/status/1768400634036814327,Al-Shabaab attacks hotel in Somali capital https://t.co/bxzJkIyXlW,Thu Mar 14 22:15:41 +0000 2024,742143,Montana
https://twitter.com/BBCWorld/status/1768400482207211569,Kamila Valieva: Russian figure skater given 56 medications and supplements over two years https://t.co/TWKMBU22ZT,Thu Mar 14 22:15:04 +0000 2024,742143,"Arizona, AZ"
https://twitter.com/BBCWorld/status/1768380569027498014,FedEx truck hangs from bridge in New York state https://t.co/PgQJHobjlq,Thu Mar 14 20:55:57 +0000 2024,742143,AK
https://twitter.com/BBCWorld/status/1768379482119823402,Ryan Bayldon-Lumsden: The murder suspect standing for re-election in Australia https://t.co/dZwdRSOogC,Thu Mar 14 20:51:38 +0000 2024,742143,us
https://twitter.com/BBCWorld/status/1768373042298646950,"The story of I Will Always Love You, 50 years on - from Dolly Parton to Whitney and Elvis https://t.co/JcRP5xPkCk",Thu Mar 14 20:26:02 +0000 2024,742143,Kentucky
https://twitter.com/BBCWorld/status/1768369193894699055,Donald Trump seeks dismissal of classified documents case https://t.co/OkeJc42jxO,Thu Mar 14 20:10:45 +0000 2024,742143,DC US
https://twitter.com/BBCWorld/status/1768369015947161769,Top Democrat Schumer calls for new Israel election https://t.co/cFBd90c1q3,Thu Mar 14 20:10:02 +0000 2024,742143,"Iowa, IA"
https://twitter.com/BBCWorld/status/1768367773883777364,Cancer patients stopped from leaving Gaza for treatment https://t.co/HdQXZGraqG,Thu Mar 14 20:05:06 +0000 2024,742143,RI
https://twitter.com/BBCWorld/status/1768367514503848039,Pierce Brosnan pleads guilty to hiking off trail in Yellowstone thermal area https://t.co/oVs6zWczrj,Thu Mar 14 20:04:04 +0000 2024,742143,"Pennsylvania, PA"
https://twitter.com/BBCWorld/status/1768366682953691454,Elon Musk's Starship goes 'farther than ever' https://t.co/Lfke0HWZ2M,Thu Mar 14 20:00:46 +0000 2024,742143,United States
https://twitter.com/BBCWorld/status/1768362081714147670,American Riviera Orchard: Meghan launches surprise new lifestyle brand https://t.co/IPquTP1d4U,Thu Mar 14 19:42:29 +0000 2024,742143,"Arlington, Virginia"
https://twitter.com/BBCWorld/status/1768332811600052306,Some Gaza cancer patients denied exit through Rafah https://t.co/HQdy7vuaxk,Thu Mar 14 17:46:10 +0000 2024,742143,"Rhode Island, RI"
https://twitter.com/BBCWorld/status/1768329087972471082,Prince William tells youth group: 'My wife's the arty one' https://t.co/ETnSAyBKy2,Thu Mar 14 17:31:23 +0000 2024,742143,Rhode Island
https://twitter.com/BBCWorld/status/1768328241939439776,Major internet outages reported across Africa https://t.co/MpPUCzZs4C,Thu Mar 14 17:28:01 +0000 2024,742143,U.S.A
https://twitter.com/BBCWorld/status/1768327841626669481,"RT @BBCNews: Grant Schapps plane's GPS signal 'jammed' near Russia's Kaliningrad
https://t.co/WSItedVskB",Thu Mar 14 17:26:26 +0000 2024,742143,"San Francisco, California"
https://twitter.com/BBCWorld/status/1768322279279042594,German Stasi murder trial 50 years after Berlin Wall shooting https://t.co/aNl401YhHa,Thu Mar 14 17:04:19 +0000 2024,742143,United States
https://twitter.com/BBCWorld/status/1768313138351333769,Vybz Kartel: Jamaica dancehall star's murder conviction overturned https://t.co/ogI2m28I6p,Thu Mar 14 16:28:00 +0000 2024,742143,"Texas, TX"
https://twitter.com/BBCWorld/status/1768313024618578313,Tapeworm eggs in brain linked to undercooked bacon https://t.co/hwiLFOQtnV,Thu Mar 14 16:27:33 +0000 2024,742143,NY US
https://twitter.com/BBCWorld/status/1768304769465012543,CAA: Are India's claims about minorities in other countries true? https://t.co/6I2JX4wSXZ,Thu Mar 14 15:54:45 +0000 2024,742143,"Arizona, AZ"
https://twitter.com/BBCWorld/status/1768292046572335178,Spain MPs back amnesty law for Catalan separatists https://t.co/bH3JbtZMlU,Thu Mar 14 15:04:11 +0000 2024,742143,Rhode Island
https://twitter.com/BBCWorld/status/1768290811156770965,Half million dollar 'protective dune' project lasts days https://t.co/4MGB6kfOP0,Thu Mar 14 14:59:17 +0000 2024,742143,"Philadelphia, Pennsylvania"
https://twitter.com/BBCWorld/status/1768286751477408247,SpaceX launch: New mammoth rocket lunched into space on third attempt https://t.co/UBBLw4YMFB,Thu Mar 14 14:43:09 +0000 2024,742143,NC US
https://twitter.com/BBCWorld/status/1768282860153110921,Zimbabwe police arrest self-proclaimed prophet Ishmael and rescue 251 children https://t.co/tNLdyCw31f,Thu Mar 14 14:27:41 +0000 2024,742143,"Phoenix, Arizona"
https://twitter.com/BBCWorld/status/1768271030999531763,How do young Americans feel about a ban on TikTok? https://t.co/n9RN5AM6g4,Thu Mar 14 13:40:41 +0000 2024,742143,WI
https://twitter.com/BBCWorld/status/1768270963563483545,Olivia Rodrigo: Contraceptives handed out at singer's Missouri gig https://t.co/If5jF1PtG8,Thu Mar 14 13:40:25 +0000 2024,742143,"Buffalo, NY"
https://twitter.com/BBCWorld/status/1768270326981328974,"Space X launches its mammoth space rocket for a third time, after one exploded, and one effort was cut short

Follow live: ⬇️",Thu Mar 14 13:37:53 +0000 2024,742143,us
https://twitter.com/BBCWorld/status/1768259532952666561,Service celebrates life of Charlie Bird https://t.co/wutjsyxxIB,Thu Mar 14 12:54:59 +0000 2024,742143,New York
https://twitter.com/BBCWorld/status/1768258316591890895,Bola Tinubu: Nigeria won't pay a ransom to Kaduna kidnappers https://t.co/XV0DQ0jCoq,Thu Mar 14 12:50:09 +0000 2024,742143,Florida
https://twitter.com/BBCWorld/status/1768258306139738615,TikTok ban: China attacks 'bandit logic' of House vote https://t.co/7fld8kJHvO,Thu Mar 14 12:50:07 +0000 2024,742143,us
https://twitter.com/BBCWorld/status/1768256536348905694,Fear and chaos await Haitian migrants forced back over border https://t.co/ecna9BQtTn,Thu Mar 14 12:43:05 +0000 2024,742143,U.S.A
https://twitter.com/BBCWorld/status/1768252607296901455,"60 migrants die as boat sinks in Mediterranean, survivors say https://t.co/EfbiLS3goH",Thu Mar 14 12:27:28 +0000 2024,742143,"District of Columbia, DC"
https://twitter.com/BBCWorld/status/1768217152102810034,India v England: Andy Zaltzman's four statistics that defined the series https://t.co/RL2LtfGYkQ,Thu Mar 14 10:06:35 +0000 2024,742143,U.S.A
https://twitter.com/BBCWorld/status/1768211620851745129,Hundreds rescued from love scam centre in the Philippines https://t.co/GICYl1THvW,Thu Mar 14 09:44:36 +0000 2024,742143,United States
https://twitter.com/BBCWorld/status/1768205684972175830,African Games: Ghana hopes legacy will outlive current economic woes https://t.co/kEJLLRDhhI,Thu Mar 14 09:21:01 +0000 2024,742143,us
https://twitter.com/BBCWorld/status/1768192967083278390,Japan same-sex marriage ban ruled unconstitutional again by courts https://t.co/x6WPTXtB3z,Thu Mar 14 08:30:29 +0000 2024,742143,us
https://twitter.com/BBCWorld/status/1768166674182586866,Marlboro man sells $2.2bn stake in Bud Light-maker https://t.co/4SgJoHsh3g,Thu Mar 14 06:46:00 +0000 2024,742143,New York
https://twitter.com/BBCWorld/status/1768166063072518525,Jacob Zuma - the political wildcard in South Africa's election https://t.co/EXvjM3BCkF,Thu Mar 14 06:43:35 +0000 2024,742143,"Texas, TX"
https://twitter.com/BBCWorld/status/1768161390257197242,Brighton fans remain hopeful ahead of Roma match https://t.co/VgRts5ehNj,Thu Mar 14 06:25:00 +0000 2024,742143,WY US
https://twitter.com/BBCWorld/status/1768160173007286769,University of Hull supports Ukrainian academics https://t.co/XuLUS2S8Yf,Thu Mar 14 06:20:10 +0000 2024,742143,"Milwaukee, Wisconsin"
https://twitter.com/BBCWorld/status/1768157323048923382,"Matthew Perry 'felt like he was beating' his addiction issues, stepfather says https://t.co/2Y6edfc6VJ",Thu Mar 14 06:08:51 +0000 2024,742143,"Seattle, Washington"
https://twitter.com/BBCWorld/status/1768119582814814419,Russia election: Stage-managed vote will give Putin another term https://t.co/SY48pXKZdW,Thu Mar 14 03:38:53 +0000 2024,742143,"Oregon, OR"
https://twitter.com/BBCWorld/status/1768097393537335446,Ballarat mine collapse: Man killed and another injured in Australian accident https://t.co/Yixf6j42kE,Thu Mar 14 02:10:42 +0000 2024,742143,MI
https://twitter.com/BBCWorld/status/1768090193712599223,Modern slavery: Woman speaks of exploitation and rape in UK https://t.co/71wehhZje7,Thu Mar 14 01:42:06 +0000 2024,742143,"South Dakota, SD"
https://twitter.com/BBCWorld/status/1768081145361547550,"Nex Benedict: Oklahoma teenager died by suicide, autopsy says https://t.co/dskTesd6sX",Thu Mar 14 01:06:09 +0000 2024,742143,"San Diego, California"
https://twitter.com/BBCWorld/status/1768067293194436610,MH370: How Malaysia Airlines came back from twin tragedies https://t.co/SHk0bIwQ4m,Thu Mar 14 00:11:06 +0000 2024,742143,"San Antonio, Texas"
https://twitter.com/BBCWorld/status/1768040179875320152,Denmark to start conscripting women for military service https://t.co/mIRKrwvsCl,Wed Mar 13 22:23:22 +0000 2024,742143,"Oklahoma City, Oklahoma"
https://twitter.com/BBCWorld/status/1768030104356020288,Hunter Biden federal gun charges trial set for June https://t.co/eWsrk7ZbmG,Wed Mar 13 21:43:19 +0000 2024,742143,NJ
https://twitter.com/BBCWorld/status/1768024094308475384,James Crumbley: Deliberations begin for father of Michigan school gunman https://t.co/IPs7Ruu7Z0,Wed Mar 13 21:19:27 +0000 2024,742143,Alaska
https://twitter.com/BBCWorld/status/1768022243748008328,US House passes bill that could ban TikTok nationwide https://t.co/C6IBVmtj0M,Wed Mar 13 21:12:05 +0000 2024,742143,"Maine, ME"
https://twitter.com/BBCWorld/status/1768022237485875507,UK man to travel to Ukraine to help abandoned animals https://t.co/2r1hIDFOgD,Wed Mar 13 21:12:04 +0000 2024,742143,United States
https://twitter.com/BBCWorld/status/1768022170364518833,Olivia Munn: US actress shares breast cancer diagnosis https://t.co/ogfIFdew5L,Wed Mar 13 21:11:48 +0000 2024,742143,"Houston, Texas"
https://twitter.com/BBCWorld/status/1767993903687356825,Dutch anti-Islam populist Geert Wilders abandons PM bid https://t.co/LKhk00NkFE,Wed Mar 13 19:19:29 +0000 2024,742143,"San Francisco, California"
https://twitter.com/BBCWorld/status/1767992034822926671,Josh Cavallo: Adelaide United midfielder announces engagement https://t.co/kLDsvoCWCH,Wed Mar 13 19:12:03 +0000 2024,742143,"Dallas, Texas"
https://twitter.com/BBCWorld/status/1767966522763301011,Staff at US wildlife centre wear fox mask to care for rescued kit https://t.co/kYZNJ8ikQt,Wed Mar 13 17:30:40 +0000 2024,742143,"Arizona, AZ"
https://twitter.com/BBCWorld/status/1767954188263137382,Gaza war: UNRWA says Rafah aid centre hit by Israeli forces https://t.co/h3w8LZtsue,Wed Mar 13 16:41:40 +0000 2024,742143,"Kansas, KS"
https://twitter.com/BBCWorld/status/1767950238751326545,Elon Musk and son visit Berlin Tesla plant after pylon fire https://t.co/OGSPT4EGKs,Wed Mar 13 16:25:58 +0000 2024,742143,"Montana, MT"
https://twitter.com/BBCWorld/status/1767947364952584417,Clues to why menopause evolved in whales and humans https://t.co/Y52eKMM4Vj,Wed Mar 13 16:14:33 +0000 2024,742143,Tennessee
https://twitter.com/BBCWorld/status/1767943662581797207,Israeli forces shoot dead 12-year-old Palestinian who set off firework https://t.co/u3E3t6y5AO,Wed Mar 13 15:59:50 +0000 2024,742143,us
https://twitter.com/BBCWorld/status/1767929443979350365,Haiti violence: 'We're living with death on a daily basis' https://t.co/UcFPr7D454,Wed Mar 13 15:03:20 +0000 2024,742143,"Tulsa, Oklahoma"
https://twitter.com/BBCWorld/status/1767929093490667738,Georgia judge dismisses some Trump criminal charges https://t.co/2rPJz7jnDJ,Wed Mar 13 15:01:57 +0000 2024,742143,VA US
https://twitter.com/BBCWorld/status/1767927606437904659,Deadly blast at restaurant kills two in China's Hebei https://t.co/pSGF1m1nEJ,Wed Mar 13 14:56:02 +0000 2024,742143,"Milwaukee, Wisconsin"
https://twitter.com/BBCWorld/status/1767927100814615000,RT @BBCBreaking: US House passes bill that could lead to nationwide TikTok ban unless Chinese tech giant ByteDance sells its stake in the a…,Wed Mar 13 14:54:01 +0000 2024,742143,"Denver, Colorado"
https://twitter.com/BBCWorld/status/1767927043868487804,Kairos: Japan rocket explodes seconds after launch https://t.co/7hVNOWyE2w,Wed Mar 13 14:53:48 +0000 2024,742143,United States
https://twitter.com/BBCWorld/status/1767926665458360360,Aya Nakamura: Paris Olympics culture row erupts as far right rages at French singer https://t.co/DE5uvOOvpS,Wed Mar 13 14:52:18 +0000 2024,742143,"Los Angeles, California"
https://twitter.com/BBCWorld/status/1767923423735361719,Rwandan opposition leader Victoire Ingabire barred from election https://t.co/89KU295a7M,Wed Mar 13 14:39:25 +0000 2024,742143,"Tennessee, TN"
https://twitter.com/BBCWorld/status/1767915924168868318,Western Australia family missing for three days found alive in flooded outback https://t.co/L8qhM4IDRV,Wed Mar 13 14:09:37 +0000 2024,742143,HI
https://twitter.com/BBCWorld/status/1767913264216682793,MEPs approve world's first comprehensive AI law https://t.co/IA8Hujk9Oy,Wed Mar 13 13:59:03 +0000 2024,742143,Washington
https://twitter.com/BBCWorld/status/1767909890037547365,Joslin Smith disappearance: South African mother accused of kidnapping drops bail plea https://t.co/JqBkEcIBFg,Wed Mar 13 13:45:38 +0000 2024,742143,us
https://twitter.com/BBCWorld/status/1767909301354467392,Paul Alexander: 'Man in the iron lung' dies at the age of 78 https://t.co/my740fN4Lc,Wed Mar 13 13:43:18 +0000 2024,742143,us
https://twitter.com/BBCWorld/status/1767908230770946058,How the US military plans to construct a pier and get food into Gaza https://t.co/8V54nNoB4v,Wed Mar 13 13:39:03 +0000 2024,742143,"Houston, Texas"
https://twitter.com/BBCWorld/status/1767906227340599536,China says TikTok ban would 'come back to bite' the US https://t.co/GNaGgUNSSo,Wed Mar 13 13:31:05 +0000 2024,742143,"New Hampshire, NH"
https://twitter.com/BBCWorld/status/1767906227206406375,British couple die on Caribbean island in Grenada https://t.co/l0kzuX23qv,Wed Mar 13 13:31:05 +0000 2024,742143,Connecticut
